accession	evalue	identity_pct	query_coverage	passes_filter	title
P07433	3.43e-25	35.8	99.3	True	sp|P07433.2| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
O13163	4.25e-25	41.8	89.4	True	sp|O13163.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Silu
P02080	4.57e-25	35.5	95.1	True	sp|P02080.1| RecName: Full=Hemoglobin subunit beta-C(NA); AltName: Full=Beta-C(NA)-globin; AltName: Full=Hemoglobin beta
P09907	4.74e-25	42.8	97.9	True	sp|P09907.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Rhin
P08423	5.37e-25	39.0	95.1	True	sp|P08423.2| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
Q7M2Y5	5.49e-25	41.4	97.9	True	sp|Q7M2Y5.2| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P68087	6.25e-25	40.7	97.9	True	sp|P68087.2| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P02092	6.56e-25	40.0	97.9	True	sp|P02092.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Micr
P86919	6.85e-25	37.7	97.9	True	sp|P86919.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Croc
P02109	7.35e-25	35.9	97.9	True	sp|P02109.3| RecName: Full=Hemoglobin subunit beta-M; AltName: Full=Beta-M-globin; AltName: Full=Hemoglobin beta-M chain
P02083	8.29e-25	39.0	98.6	True	sp|P02083.1| RecName: Full=Hemoglobin fetal subunit beta; AltName: Full=Beta-globin, fetal; AltName: Full=Hemoglobin bet
P04444	8.74e-25	35.2	97.9	True	sp|P04444.3| RecName: Full=Hemoglobin subunit beta-H1; AltName: Full=Beta-H1-globin; AltName: Full=Hemoglobin beta-H1 ch
P14261	9.13e-25	36.1	97.2	True	sp|P14261.2| RecName: Full=Hemoglobin subunit epsilon; AltName: Full=Epsilon-globin; AltName: Full=Hemoglobin epsilon ch
P02062	1.34e-24	42.8	97.9	True	sp|P02062.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Equu
P02082	1.46e-24	39.7	98.6	True	sp|P02082.1| RecName: Full=Hemoglobin fetal subunit beta; AltName: Full=Beta-globin, fetal; AltName: Full=Hemoglobin bet
P02049	1.53e-24	40.7	97.9	True	sp|P02049.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Nyct
P02142	1.54e-24	37.3	95.8	True	sp|P02142.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P02136	2.47e-24	38.3	95.1	True	sp|P02136.2| RecName: Full=Hemoglobin subunit beta-3; AltName: Full=Beta-3-globin; AltName: Full=Hemoglobin beta-3 chain
Q9PVM2	2.62e-24	35.9	97.2	True	sp|Q9PVM2.2| RecName: Full=Hemoglobin subunit beta-A; AltName: Full=Beta-A-globin; AltName: Full=Hemoglobin beta-A chain
P02048	3.09e-24	40.0	97.9	True	sp|P02048.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Lori
P18436	3.15e-24	37.7	97.9	True	sp|P18436.2| RecName: Full=Hemoglobin subunit gamma; AltName: Full=Gamma-globin; AltName: Full=Hemoglobin gamma chain [C
Q9PVM1	3.29e-24	35.9	97.2	True	sp|Q9PVM1.3| RecName: Full=Hemoglobin subunit beta-B; AltName: Full=Beta-B-globin; AltName: Full=Hemoglobin beta-B chain
P02066	3.37e-24	42.1	97.9	True	sp|P02066.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Cera
P02132	4.22e-24	33.3	99.3	True	sp|P02132.2| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P67823	5.08e-24	42.1	97.9	True	sp|P67823.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Equu
P10061	6.30e-24	38.3	95.1	True	sp|P10061.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P0C240	6.58e-24	41.1	83.1	True	sp|P0C240.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Pogo
Q91473	8.16e-24	38.5	95.8	True	sp|Q91473.3| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Salm
P07432	8.82e-24	33.3	99.3	True	sp|P07432.2| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
C0HJZ2	1.03e-23	44.3	98.6	True	sp|C0HJZ2.1| RecName: Full=Hemoglobin subunit alpha; AltName: Full=Alpha-globin; AltName: Full=Hemoglobin alpha chain [S
P02053	1.46e-23	40.4	98.6	True	sp|P02053.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Eule
P09905	1.84e-23	39.3	97.9	True	sp|P09905.1| RecName: Full=Hemoglobin subunit beta-1/2; AltName: Full=Beta-1/2-globin; AltName: Full=Hemoglobin beta-1/2
P07409	1.85e-23	43.8	95.1	True	sp|P07409.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Squa
P04443	4.94e-23	34.5	97.9	True	sp|P04443.5| RecName: Full=Hemoglobin subunit beta-H0; AltName: Full=Beta-H0-globin; AltName: Full=Hemoglobin beta-H0 ch
P02081	5.95e-23	39.0	98.6	True	sp|P02081.1| RecName: Full=Hemoglobin fetal subunit beta; AltName: Full=Beta-globin, fetal; AltName: Full=Hemoglobin bet
Q90485	6.03e-23	35.9	97.2	True	sp|Q90485.3| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Beta-A2-globin; AltName
P84206	6.34e-23	36.6	97.2	True	sp|P84206.1| RecName: Full=Hemoglobin anodic subunit beta; AltName: Full=Hemoglobin anodic beta chain [Gymnothorax unico
Q98TS0	6.50e-23	38.5	95.8	True	sp|Q98TS0.3| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Onco
P02022	7.19e-23	35.8	96.5	True	sp|P02022.1| RecName: Full=Hemoglobin heart muscle subunit alpha-type; AltName: Full=Hemoglobin alpha-type chain, heart 
P0C239	9.83e-23	38.7	83.1	True	sp|P0C239.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Arte
Q90486	1.17e-22	35.9	97.2	True	sp|Q90486.3| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Beta-A1-globin; AltName
P02141	1.23e-22	38.0	95.1	True	sp|P02141.3| RecName: Full=Hemoglobin subunit beta-4; AltName: Full=Beta-4-globin; AltName: Full=Hemoglobin beta-4 chain
P10060	1.29e-22	39.8	89.4	True	sp|P10060.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P84610	1.31e-22	34.0	97.2	True	sp|P84610.2| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
Q10733	1.98e-22	34.8	95.1	True	sp|Q10733.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Care
P68226	2.76e-22	39.3	97.9	True	sp|P68226.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Lama
Q6Y239	2.89e-22	33.8	97.2	True	sp|Q6Y239.3| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Pagr
P80946	4.43e-22	35.2	95.1	True	sp|P80946.1| RecName: Full=Hemoglobin anodic subunit beta; AltName: Full=Hemoglobin anodic beta chain [Anguilla anguilla
P68230	7.77e-22	39.3	97.9	True	sp|P68230.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Came
P11749	8.26e-22	41.1	83.1	True	sp|P11749.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Thun
P16309	1.02e-21	37.9	83.1	True	sp|P16309.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Noto
P45721	1.05e-21	38.2	82.4	True	sp|P45721.1| RecName: Full=Hemoglobin subunit beta-C; AltName: Full=Beta-C-globin; AltName: Full=Hemoglobin beta-C chain
P84652	1.32e-21	38.5	81.7	True	sp|P84652.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Cott
P23018	1.36e-21	39.3	81.7	True	sp|P23018.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
C0HJE1	1.86e-21	36.6	89.4	True	sp|C0HJE1.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Pale
C0HJZ5	2.04e-21	39.0	95.8	True	sp|C0HJZ5.1| RecName: Full=Hemoglobin subunit beta-3; AltName: Full=Beta-3-globin; AltName: Full=Hemoglobin beta-3 chain
P02134	2.09e-21	35.8	92.3	True	sp|P02134.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Pelo
P07429	2.47e-21	32.2	97.9	True	sp|P07429.2| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P02139	2.90e-21	34.3	95.8	True	sp|P02139.1| RecName: Full=Hemoglobin subunit beta-A/B; AltName: Full=Hemoglobin beta-A/B chain; AltName: Full=Hemoglobi
P29625	4.09e-21	38.7	83.1	True	sp|P29625.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Gymn
P02138	4.14e-21	38.5	95.8	True	sp|P02138.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Lepi
P29628	4.59e-21	37.9	83.1	True	sp|P29628.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Noto
P83625	4.59e-21	38.5	81.7	True	sp|P83625.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P83272	4.85e-21	37.9	83.1	True	sp|P83272.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
C0HJZ4	7.00e-21	39.3	95.1	True	sp|C0HJZ4.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
K7N5M6	7.38e-21	37.1	83.1	True	sp|K7N5M6.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P02064	7.96e-21	40.0	97.9	True	sp|P02064.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
Q1AGS7	9.29e-21	34.0	95.1	True	sp|Q1AGS7.3| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P23017	9.29e-21	37.9	83.1	True	sp|P23017.2| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
O13164	1.25e-20	34.5	95.1	True	sp|O13164.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Deca
O93349	2.15e-20	37.1	83.1	True	sp|O93349.3| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Trem
P02140	2.64e-20	33.6	95.8	True	sp|P02140.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Cara
P45720	2.78e-20	37.1	83.1	True	sp|P45720.1| RecName: Full=Hemoglobin subunit beta-1/2; AltName: Full=Beta-1/2-globin; AltName: Full=Hemoglobin beta-1/2
P02065	3.00e-20	40.4	95.1	True	sp|P02065.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P45722	3.60e-20	37.7	81.7	True	sp|P45722.1| RecName: Full=Hemoglobin subunit beta-C; AltName: Full=Beta-C-globin; AltName: Full=Hemoglobin beta-C chain
P84604	3.98e-20	36.3	83.1	True	sp|P84604.2| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
B3EWR8	4.92e-20	35.4	97.2	True	sp|B3EWR8.1| RecName: Full=Hemoglobin cathodic subunit beta; AltName: Full=Hemoglobin cathodic beta chain [Ophisurus ser
Q1AGS3	6.54e-20	34.6	89.4	True	sp|Q1AGS3.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P29627	6.62e-20	43.3	63.4	False	sp|P29627.1| RecName: Full=Hemoglobin subunit beta-Z; AltName: Full=Beta-Z-globin; AltName: Full=Hemoglobin beta-Z chain
O13078	7.28e-20	35.5	83.1	True	sp|O13078.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Merl
P83612	7.41e-20	37.9	83.1	True	sp|P83612.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P82345	9.00e-20	37.7	81.7	True	sp|P82345.1| RecName: Full=Hemoglobin subunit beta-0; AltName: Full=Beta-0-globin; AltName: Full=Hb 0; AltName: Full=Hem
Q7LZC1	9.63e-20	33.8	97.2	True	sp|Q7LZC1.1| RecName: Full=Hemoglobin subunit beta-3; AltName: Full=Beta-3-globin; AltName: Full=Hemoglobin beta-3 chain
P14521	1.01e-19	34.9	97.9	True	sp|P14521.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Elec
P83273	1.05e-19	36.9	81.7	True	sp|P83273.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
O09232	1.06e-19	36.3	83.1	True	sp|O09232.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Mela
P86887	1.18e-19	38.7	83.1	True	sp|P86887.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P86879	1.27e-19	38.7	83.1	True	sp|P86879.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P80271	1.48e-19	36.9	81.7	True	sp|P80271.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Chel
O93348	2.74e-19	35.5	83.1	True	sp|O93348.3| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hb 1; AltName: Full=Hem
P80044	2.77e-19	37.1	83.1	True	sp|P80044.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Trem
P83624	2.79e-19	37.9	83.1	True	sp|P83624.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P10785	2.96e-19	38.7	83.1	True	sp|P10785.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P81044	3.42e-19	52.6	54.9	False	sp|P81044.1| RecName: Full=Hemoglobin subunit zeta; AltName: Full=Hemoglobin zeta chain; AltName: Full=Zeta-globin [Nota
C0HJT6	3.46e-19	37.1	83.1	True	sp|C0HJT6.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
O93351	3.94e-19	37.1	83.1	True	sp|O93351.3| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Trem
P83114	4.92e-19	32.9	97.9	True	sp|P83114.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P83614	5.20e-19	36.9	81.7	True	sp|P83614.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
Q1AGS6	5.87e-19	34.7	83.1	True	sp|Q1AGS6.3| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
C0HJT7	8.81e-19	36.9	81.7	True	sp|C0HJT7.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
Q575S8	1.20e-18	31.5	97.9	True	sp|Q575S8.1| RecName: Full=Cytoglobin-2; AltName: Full=Nitric oxygen dioxygenase CYGB; AltName: Full=Nitrite reductase C
P84611	2.00e-18	34.7	83.1	True	sp|P84611.2| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P85082	4.83e-18	33.3	95.1	True	sp|P85082.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P02135	1.86e-17	32.5	81.7	True	sp|P02135.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Aqua
C0HJZ3	1.87e-17	37.8	95.1	True	sp|C0HJZ3.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P07420	7.10e-17	43.0	60.6	False	sp|P07420.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Dasy
Q575S9	2.90e-16	29.7	97.9	True	sp|Q575S9.2| RecName: Full=Cytoglobin-2; AltName: Full=Nitric oxygen dioxygenase CYGB; AltName: Full=Nitrite reductase C
O13077	5.07e-16	33.1	83.1	True	sp|O13077.2| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Gadu
P02207	5.66e-16	31.8	97.9	True	sp|P02207.2| RecName: Full=Globin [Lampetra fluviatilis]
Q575T0	6.57e-16	27.7	97.9	True	sp|Q575T0.1| RecName: Full=Cytoglobin-1; AltName: Full=Nitric oxygen dioxygenase CYGB; AltName: Full=Nitrite reductase C
Q8UUR3	1.48e-15	30.9	97.9	True	sp|Q8UUR3.2| RecName: Full=Cytoglobin-1; AltName: Full=Nitric oxygen dioxygenase CYGB; AltName: Full=Nitrite reductase C
P02208	1.50e-15	31.8	97.9	True	sp|P02208.2| RecName: Full=Globin-5; AltName: Full=Hemoglobin V [Petromyzon marinus]
Q9YGW1	1.76e-15	35.7	81.0	True	sp|Q9YGW1.1| RecName: Full=Hemoglobin subunit beta; AltName: Full=Beta-globin; AltName: Full=Hemoglobin beta chain [Must
P09968	2.13e-15	31.1	97.9	True	sp|P09968.2| RecName: Full=Globin-3; AltName: Full=Globin III [Petromyzon marinus]
Q9I9I3	2.29e-15	31.1	97.9	True	sp|Q9I9I3.3| RecName: Full=Globin-2; AltName: Full=Globin II; AltName: Full=Hemoglobin PmII' [Petromyzon marinus]
P10786	5.54e-15	32.4	97.9	True	sp|P10786.1| RecName: Full=Hemoglobin subunit beta-2; AltName: Full=Beta-2-globin; AltName: Full=Hemoglobin beta-2 chain
P09967	4.54e-14	30.4	97.9	True	sp|P09967.2| RecName: Full=Globin-1; AltName: Full=Globin I [Petromyzon marinus]
Q921A4	4.55e-12	26.7	96.5	True	sp|Q921A4.1| RecName: Full=Cytoglobin; AltName: Full=Nitric oxygen dioxygenase CYGB; AltName: Full=Nitrite reductase CYG
Q9CX80	4.89e-12	26.7	96.5	True	sp|Q9CX80.1| RecName: Full=Cytoglobin; AltName: Full=Nitric oxygen dioxygenase; AltName: Full=Nitrite reductase CYGB; Al
P21198	1.19e-11	29.1	97.9	True	sp|P21198.2| RecName: Full=Globin-2; AltName: Full=Hemoglobin II [Mordacia mordax]
P21197	3.46e-11	29.5	97.9	True	sp|P21197.2| RecName: Full=Globin-1; AltName: Full=Hemoglobin I [Mordacia mordax]
P21199	4.05e-11	29.1	97.9	True	sp|P21199.2| RecName: Full=Globin-3; AltName: Full=Hemoglobin III [Mordacia mordax]
P18991	3.15e-10	32.5	76.1	True	sp|P18991.1| RecName: Full=Hemoglobin subunit beta-1; AltName: Full=Beta-1-globin; AltName: Full=Hemoglobin beta-1 chain
P18980	5.05e-10	62.5	28.2	False	sp|P18980.1| RecName: Full=Hemoglobin subunit alpha-2; AltName: Full=Alpha-2-globin; AltName: Full=Hemoglobin alpha-2 ch
P80017	1.34e-09	28.8	97.9	True	sp|P80017.3| RecName: Full=Globin D, coelomic [Molpadia arenicola]
